, 서울,gu,dong,school_name,school_walk_min,time_gangnam,time_yeouido,time_cityhall,complex_name,building_type,year_built,complex_size,households,layout_type,rooms,bathrooms,pyeong,peak_price,current_price,price_jeonse,drop_from_peak_pct,expert_comment,risk_comment,jeonse_ratio,price_gap
1869,송파3,송파, 송파구 거마로 75,서울마천초,5 ,40 ,55 ,55 ,거여 송파시그니처롯데캐슬,신축,2021 ,대단지,1945 ,계단식,3 ,2 ,33 ,147000 ,210000 ,72000 ,43%,,,0.34 ,138000 
1995,영등포1,영등포, 영등포구 국회대로52길 11,서울영중초,5 ,38 ,10 ,18 ,아크로타워스퀘어,신축,2017 ,대단지,1221 ,계단식,3 ,2 ,33 ,178500 ,210000 ,100000 ,18%,,,0.48 ,110000 
241,강동1,강동, 강동구 양재대로 1650 (명일동 357),서울고명초,3 ,45 ,49 ,44 ,래미안솔베뉴,신축,2019 ,대단지,1900 ,계단식,3 ,2 ,32 ,149500 ,215000 ,90000 ,44%,,,0.42 ,125000 
1139,마포3,마포, 마포구 서강로 69,서울서강초,8 ,38 ,18 ,20 ,신촌숲아이파크,신축,2019 ,대단지,1015 ,계단식,3 ,2 ,25 ,168500 ,215000 ,87000 ,28%,,,0.40 ,128000 
1222,마포2,마포, 마포구 독막로 190,서울염리초,4 ,38 ,15 ,25 ,대흥태영,구축,1999 ,대단지,1992 ,계단식,3 ,2 ,33 ,175000 ,215000 ,92000 ,23%,,,0.43 ,123000 
1467,성동2,성동, 성동구 독서당로 170,서울옥수초,5 ,28 ,30 ,25 ,힐스테이트서울숲리버,신축,2018 ,중단지,606 ,계단식,3 ,2 ,25 ,155000 ,215000 ,79500 ,39%,,,0.37 ,135500 
1554,성동2,성동, 성동구 행당동 128-1 일대,서울행당초,5 ,30 ,25 ,18 ,라체르보푸르지오써밋,신축,2025 ,중단지,958 ,계단식,3 ,2 ,25 ,0 ,215000 ,75000 ,#DIV/0!,,,0.35 ,140000 
1902,양천1,양천, 양천구 목동서로 340,서울목동초,6 ,45 ,22 ,32 ,한신청구,구축,1997 ,대단지,1512 ,계단식,3 ,2 ,33 ,169700 ,215000 ,90000 ,27%,,,0.42 ,125000 
2054,영등포1,영등포, 영등포구 당산로42길 25,서울당서초,5 ,32 ,10 ,22 ,당산센트럴아이파크,신축,2020 ,중단지,802 ,계단식,3 ,2 ,28 ,158000 ,215000 ,100000 ,36%,,,0.47 ,115000 
2095,용산2,용산, 용산구 백범로 90길 12,서울청파초,6 ,35 ,18 ,12 ,용산e편한세상,준신축,2011 ,중단지,867 ,계단식,3 ,2 ,25 ,161500 ,215000 ,83000 ,33%,,,0.39 ,132000 
1550,성동2,성동, 성동구 금호로 86,서울금양초,5 ,32 ,28 ,22 ,래미안하이리버,준신축,2012 ,중단지,847 ,계단식,3 ,2 ,33 ,162500 ,217500 ,94500 ,34%,,,0.43 ,123000 
1383,서초4,서초, 서초구 꽃마을로 21,서울언남초,6 ,18 ,45 ,50 ,서초포레스타5,준신축,2014 ,중단지,547 ,계단식,3 ,2 ,33 ,185000 ,219000 ,100000 ,18%,,,0.46 ,119000 
1876,송파3,송파, 송파구 가락로 210,서울가주초,5 ,28 ,45 ,48 ,가락쌍용1차,구축,1997 ,대단지,2064 ,계단식,3 ,2 ,33 ,170000 ,219000 ,88000 ,29%,,,0.40 ,131000 
202,강남4,강남, 강남구 자곡로 175 (자곡동 618),서울자곡초,5 ,34 ,59 ,67 ,강남 자곡아이파크,준신축,2014 ,중단지,716 ,계단식,3 ,2 ,30 ,185000 ,220000 ,90000 ,19%,,,0.41 ,130000 
240,강동1,강동, 강동구 양재대로 1650 (명일동 357),서울고명초,3 ,45 ,49 ,44 ,래미안솔베뉴,신축,2019 ,대단지,1900 ,계단식,3 ,2 ,33 ,180000 ,220000 ,95000 ,22%,,,0.43 ,125000 
464,강서1,강서,강서구 마곡서로 101,서울공진초,5 ,45 ,18 ,32 ,마곡 마곡엠밸리7,준신축,2014 ,대단지,1004 ,계단식,3 ,2 ,33 ,175500 ,220000 ,85000 ,25%,,,0.39 ,135000 
614,광진2,광진,광진구 광나루로56길 29,서울구남초,5 ,25 ,42 ,38 ,현대프라임,구축,1997 ,대단지,1592 ,계단식,3 ,2 ,33 ,172000 ,220000 ,83000 ,28%,,,0.38 ,137000 
656,광진1,광진,광진구 광장로1길 33,서울양진초,5 ,33 ,49 ,39 ,광장현대9,구축,1999 ,소단지,437 ,계단식,3 ,2 ,33 ,169000 ,220000 ,90000 ,30%,,,0.41 ,130000 
1013,동작2,동작, 동작구 상도로 247,서울상도초,7 ,18 ,24 ,32 ,상도파크자이,신축,2016 ,소단지,471 ,계단식,3 ,2 ,24 ,0 ,220000 ,72000 ,#DIV/0!,,,0.33 ,148000 
1168,마포1,마포, 마포구 백범로 205,서울공덕초,5 ,38 ,15 ,15 ,삼성공덕래미안2차,준신축,2004 ,중단지,683 ,계단식,3 ,2 ,33 ,164000 ,220000 ,73000 ,34%,,,0.33 ,147000 
1194,마포3,마포, 마포구 도화길 32,서울도화초,5 ,38 ,15 ,20 ,마포삼성,구축,1997 ,중단지,982 ,계단식,3 ,2 ,31 ,165000 ,220000 ,78000 ,33%,,,0.35 ,142000 
1322,서대문1,서대문, 서대문구 신촌로 257,서울북성초,5 ,42 ,25 ,12 ,e편한세상신촌,신축,2018 ,대단지,1910 ,계단식,3 ,2 ,33 ,180000 ,220000 ,92000 ,22%,,,0.42 ,128000 
1588,성동2,성동, 성동구 금호로 142,서울금북초,5 ,32 ,25 ,18 ,e편한세상금호파크힐스,신축,2019 ,대단지,1193 ,계단식,3 ,2 ,25 ,152900 ,220000 ,78500 ,44%,,,0.36 ,141500 
1915,양천1,양천, 양천구 신목로 5,서울목동초,8 ,45 ,25 ,35 ,신정아이파크,준신축,2002 ,중단지,590 ,계단식,3 ,2 ,33 ,165000 ,220000 ,100000 ,33%,,,0.45 ,120000 
1938,양천1,양천, 양천구 목동중앙본로 86,서울정목초,5 ,45 ,25 ,32 ,목동현대1차,구축,1997 ,소단지,242 ,계단식,3 ,2 ,33 ,165700 ,220000 ,100000 ,33%,,,0.45 ,120000 
2056,영등포1,영등포, 영등포구 당산로 214,서울당서초,4 ,32 ,10 ,22 ,당산삼성래미안,준신축,2003 ,대단지,1391 ,계단식,3 ,2 ,33 ,173000 ,220000 ,100000 ,27%,,,0.45 ,120000 
1526,성동1,성동, 성동구 뚝섬로 420,서울경수초,4 ,25 ,35 ,30 ,성수 쌍용,구축,1997 ,중단지,777 ,계단식,3 ,2 ,33 ,150000 ,224000 ,80000 ,49%,,,0.36 ,144000 
652,광진1,광진,광진구 아차산로 537,서울양진초,4 ,32 ,48 ,38 ,광장힐스테이트,준신축,2012 ,소단지,453 ,계단식,3 ,2 ,25 ,180000 ,224500 ,125000 ,25%,,,0.56 ,99500 
178,강남2,강남, 강남구 개포로 109길 5 (개포동 175),서울개원초,5 ,25 ,45 ,55 ,개포대치2,구축,1992 ,대단지,1758 ,복도식,2 ,1 ,21 ,168000 ,225000 ,63000 ,34%,,,0.28 ,162000 
2091,용산2,용산, 용산구 백범로 337,서울금양초,4 ,35 ,15 ,15 ,용산롯데캐슬센터포레,신축,2019 ,소단지,478 ,계단식,3 ,2 ,25 ,160000 ,225000 ,85000 ,41%,,,0.38 ,140000 
203,강남4,강남, 강남구 자곡로 175 (자곡동 618),서울자곡초,5 ,34 ,59 ,67 ,강남 자곡아이파크,준신축,2014 ,중단지,716 ,계단식,3 ,2 ,33 ,182000 ,230000 ,100000 ,26%,,,0.43 ,130000 
280,강동1,강동, 강동구 고덕로 333 (고덕동 694),서울강덕초,4 ,53 ,58 ,52 ,고덕그라시움,신축,2019 ,대단지,4932 ,계단식,3 ,2 ,30 ,166000 ,230000 ,85000 ,39%,,,0.37 ,145000 
288,강동3,강동, 강동구 신동아길 15 (길동 160),서울신명초,5 ,42 ,52 ,50 ,강동헤리티지자이,신축,2024 ,대단지,1299 ,계단식,3 ,2 ,33 ,0 ,230000 ,85000 ,#DIV/0!,,,0.37 ,145000 
1012,동작2,동작, 동작구 상도로 247,서울장승중 학군(상도초),7 ,18 ,24 ,32 ,상도파크자이,신축,2016 ,소단지,471 ,계단식,3 ,2 ,34 ,171000 ,230000 ,88000 ,35%,,,0.38 ,142000 
1120,동작2,동작, 동작구 상도로 202,서울강남초,5 ,28 ,15 ,32 ,e편한세상상도노빌리티,신축,2018 ,중단지,893 ,계단식,3 ,2 ,34 ,173000 ,230000 ,100000 ,33%,,,0.43 ,130000 
1204,마포2,마포, 마포구 토정로 125,서울신석초,4 ,45 ,15 ,25 ,래미안웰스트림,신축,2016 ,중단지,773 ,계단식,3 ,2 ,25 ,170000 ,230000 ,80000 ,35%,,,0.35 ,150000 
1205,마포2,마포, 마포구 독막로28길 10,서울신수초,5 ,42 ,15 ,25 ,래미안밤섬리베뉴2,준신축,2014 ,중단지,530 ,계단식,3 ,2 ,33 ,175000 ,230000 ,100000 ,31%,,,0.43 ,130000 
1225,마포1,마포, 마포구 마포대로 181,서울아현초,4 ,38 ,18 ,10 ,공덕자이,준신축,2015 ,대단지,1164 ,계단식,3 ,2 ,25 ,155000 ,230000 ,80000 ,48%,,,0.35 ,150000 
1553,성동1,성동, 성동구 매봉길 15,서울옥정초,5 ,22 ,28 ,25 ,래미안옥수리버젠,준신축,2012 ,대단지,1511 ,계단식,3 ,2 ,25 ,175000 ,230000 ,74500 ,31%,,,0.32 ,155500 
1762,송파3,송파, 송파구 올림픽로43길 9,서울풍납초,12 ,35 ,35 ,42 ,잠실올림픽공원아이파크,신축,2019 ,중단지,697 ,계단식,3 ,2 ,25 ,165000 ,230000 ,92000 ,39%,,,0.40 ,138000 
1839,송파3,송파, 송파구 송이로 201,서울문정초,6 ,32 ,50 ,52 ,문정래미안,준신축,2004 ,대단지,1696 ,계단식,3 ,2 ,33 ,171000 ,230000 ,100000 ,35%,,,0.43 ,130000 
1936,양천1,양천, 양천구 신정로11길 40,서울양명초,5 ,42 ,22 ,32 ,목동힐스테이트,신축,2016 ,대단지,1081 ,계단식,3 ,2 ,33 ,180000 ,230000 ,99000 ,28%,,,0.43 ,131000 
2055,영등포1,영등포, 영등포구 당산로42길 25,서울당서초,5 ,32 ,10 ,22 ,당산센트럴아이파크,신축,2020 ,중단지,802 ,계단식,3 ,2 ,25 ,153500 ,230000 ,87000 ,50%,,,0.38 ,143000 
2274,종로1,종로, 종로구 경교장길 35,독립문초등학교,6 ,45 ,30 ,10 ,경희궁자이3,신축,2017 ,중단지,589 ,계단식,3 ,2 ,25 ,170000 ,232000 ,105000 ,36%,,,0.45 ,127000 
14,강남3,강남, 강남구 광평로 196 (일원동 719),서울일원초,3 ,28 ,52 ,50 ,일원동 푸른마을,구축,1994 ,중단지,930 ,복도식,3 ,1 ,24 ,170000 ,235000 ,73000 ,38%,,,0.31 ,162000 
64,강남3,강남, 강남구 학동로81길 11 (삼성동 57-1),서울삼릉초,9 ,14 ,32 ,42 ,삼성청담공원,구축,1999 ,소단지,391 ,복도식,3 ,1 ,24 ,174000 ,235000 ,73000 ,35%,,,0.31 ,162000 
1089,동작2,동작, 동작구 노량진로 242,서울영본초,7 ,28 ,8 ,24 ,본동 래미안트윈파크,준신축,2011 ,중단지,523 ,계단식,3 ,2 ,24 ,136500 ,235000 ,80000 ,72%,,,0.34 ,155000 
1511,성동1,성동, 성동구 독서당로 221,서울옥정초,5 ,22 ,28 ,25 ,옥수삼성,구축,1999 ,대단지,1114 ,계단식,3 ,2 ,33 ,178000 ,235000 ,79500 ,32%,,,0.34 ,155500 
1520,성동2,성동, 성동구 왕십리로 410,서울숭신초,2 ,32 ,30 ,12 ,센트라스,신축,2016 ,대단지,2529 ,계단식,3 ,2 ,33 ,192000 ,235000 ,98000 ,22%,,,0.42 ,137000 
1733,송파2,송파, 송파구 송파대로 345,서울해누리/가락초,5~10,25 ,45 ,48 ,헬리오시티,신축,2018 ,대단지,9510 ,계단식,2 ,1 ,22 ,163000 ,235000 ,79000 ,44%,,,0.34 ,156000 
1888,송파2,송파, 송파구 동남로 193,서울가동초,4 ,30 ,48 ,50 ,가락 래미안파크팰리스,준신축,2007 ,중단지,919 ,계단식,3 ,2 ,32 ,180000 ,235000 ,85000 ,31%,,,0.36 ,150000 
2277,종로1,종로, 종로구 송월길 99,독립문초등학교,5 ,45 ,30 ,10 ,경희궁자이2,신축,2017 ,대단지,1148 ,계단식,3 ,2 ,25 ,170000 ,235000 ,100000 ,38%,,,0.43 ,135000 
144,강남3,강남, 강남구 강남대로146길 28 (논현동 22),서울논현초,10 ,12 ,32 ,25 ,논현 신동아파밀리에,구축,1997 ,중단지,644 ,계단식,3 ,2 ,33 ,180000 ,240000 ,85000 ,33%,,,0.35 ,155000 
653,광진1,광진,광진구 광장로 7,서울광장초,3 ,30 ,46 ,36 ,광장현대파크빌10,준신축,2000 ,대단지,1170 ,계단식,3 ,2 ,30 ,180000 ,240000 ,110000 ,33%,,,0.46 ,130000 
1197,마포1,마포, 마포구 마포대로 195,서울아현초,6 ,40 ,20 ,12 ,마포래미안푸르지오,준신축,2014 ,대단지,3885 ,계단식,3 ,2 ,25 ,170000 ,240000 ,79000 ,41%,,,0.33 ,161000 
1203,마포2,마포, 마포구 토정로 125,서울신석초,4 ,45 ,15 ,25 ,래미안웰스트림,신축,2016 ,중단지,773 ,계단식,3 ,2 ,33 ,230000 ,240000 ,32000 ,4%,,,0.13 ,208000 
1586,성동1,성동, 성동구 매봉길 50,서울동호초,3 ,20 ,28 ,22 ,e편한세상옥수파크힐스,신축,2016 ,대단지,1976 ,계단식,3 ,2 ,25 ,162500 ,242000 ,76500 ,49%,,,0.32 ,165500 
1181,마포1,마포, 마포구 대흥로24길 24,서울한서초,3 ,38 ,15 ,20 ,마포프레스티지자이,신축,2021 ,대단지,1694 ,계단식,3 ,2 ,25 ,170000 ,243000 ,90000 ,43%,,,0.37 ,153000 
966,동작1,동작, 동작구 서달로 153,서울은로초,4 ,26 ,19 ,29 ,흑석 한강센트레빌1차,준신축,2011 ,중단지,655 ,계단식,3 ,2 ,33 ,185000 ,245000 ,90000 ,32%,,,0.37 ,155000 
1088,동작2,동작, 동작구 노량진로 242,서울영본초,7 ,28 ,8 ,24 ,본동 래미안트윈파크,준신축,2011 ,중단지,523 ,계단식,3 ,2 ,33 ,175000 ,245000 ,90000 ,40%,,,0.37 ,155000 
1587,성동2,성동, 성동구 금호로 142,서울금북초,5 ,32 ,25 ,18 ,e편한세상금호파크힐스,신축,2019 ,대단지,1193 ,계단식,3 ,2 ,33 ,177900 ,245000 ,100000 ,38%,,,0.41 ,145000 
2053,영등포1,영등포, 영등포구 당산로42길 25,서울당서초,5 ,32 ,10 ,22 ,당산센트럴아이파크,신축,2020 ,중단지,802 ,계단식,3 ,2 ,33 ,189500 ,245000 ,120000 ,29%,,,0.49 ,125000 
2090,용산2,용산, 용산구 백범로 337,서울금양초,4 ,35 ,15 ,15 ,용산롯데캐슬센터포레,신축,2019 ,소단지,478 ,계단식,3 ,2 ,33 ,190000 ,245000 ,100000 ,29%,,,0.41 ,145000 
954,동작1,동작, 동작구 서달로 91,서울은로초,7 ,30 ,22 ,32 ,흑석자이,신축,2023 ,대단지,1772 ,계단식,3 ,2 ,34 ,0 ,247000 ,75000 ,#DIV/0!,,,0.30 ,172000 
1849,송파3,송파, 송파구 오금로 202,서울송파초,5 ,25 ,42 ,45 ,래미안송파파인탑,준신축,2012 ,중단지,794 ,계단식,3 ,2 ,28 ,166000 ,248000 ,100000 ,49%,,,0.40 ,148000 
1850,송파3,송파, 송파구 양재대로 1150,서울오금초,10 ,32 ,45 ,48 ,대림(방이)가락,구축,1985 ,소단지,480 ,계단식,3 ,1 ,30 ,167000 ,249000 ,80000 ,49%,,,0.32 ,169000 
98,강남2,강남, 강남구 언주로 33 (개포동 660-1),서울개포초,5 ,22 ,45 ,50 ,디에이치퍼스티어아이파크,신축,2023 ,대단지,6702 ,복도식,2 ,1 ,21 ,0 ,250000 ,82000 ,#DIV/0!,,,0.33 ,168000 
279,강동1,강동, 강동구 고덕로 333 (고덕동 694),서울강덕초,4 ,53 ,58 ,52 ,고덕그라시움,신축,2019 ,대단지,4932 ,계단식,3 ,2 ,33 ,200000 ,250000 ,94500 ,25%,,,0.38 ,155500 
660,광진1,광진,광진구 광나루로 619,서울광장초,5 ,32 ,48 ,38 ,광장현대5,구축,1989 ,중단지,581 ,계단식,3 ,2 ,33 ,184000 ,250000 ,85000 ,36%,,,0.34 ,165000 
1224,마포1,마포, 마포구 마포대로 181,서울아현초,4 ,38 ,18 ,10 ,공덕자이,준신축,2015 ,대단지,1164 ,계단식,3 ,2 ,33 ,185000 ,250000 ,95000 ,35%,,,0.38 ,155000 
1411,서초3,서초, 서초구 서초대로 141,서울방일초,6 ,18 ,32 ,35 ,방배서리풀e편한세상,준신축,2010 ,소단지,496 ,계단식,3 ,1 ,25 ,203000 ,250000 ,104000 ,23%,,,0.42 ,146000 
1759,송파2,송파, 송파구 올림픽로43길 9,서울풍납초,12 ,35 ,35 ,42 ,잠실올림픽공원아이파크,신축,2019 ,중단지,697 ,계단식,3 ,2 ,33 ,182000 ,250000 ,86700 ,37%,,,0.35 ,163300 
1760,송파2,송파, 송파구 올림픽로43길 9,서울풍납초,12 ,35 ,35 ,42 ,잠실올림픽공원아이파크,신축,2019 ,중단지,697 ,계단식,3 ,2 ,30 ,200000 ,250000 ,98000 ,25%,,,0.39 ,152000 
1846,송파2,송파, 송파구 오금로 202,서울송파초,5 ,25 ,42 ,45 ,래미안송파파인탑,준신축,2012 ,중단지,794 ,계단식,3 ,2 ,33 ,174000 ,250000 ,90000 ,44%,,,0.36 ,160000 
2073,용산1,용산, 용산구 이촌로 87길 15,서울신용산초,4 ,30 ,18 ,20 ,이촌코오롱,구축,1999 ,중단지,834 ,복도식,3 ,1 ,25 ,180000 ,250000 ,70000 ,39%,,,0.28 ,180000 
219,강동1,강동, 강동구 양재대로 1340 (둔촌동 170-1),서울둔촌/위례,5 ,35 ,45 ,50 ,올림픽파크포레온,신축,2024 ,대단지,12032 ,계단식,3 ,2 ,25 ,0 ,259000 ,105000 ,#DIV/0!,,,0.41 ,154000 
971,동작1,동작, 동작구 현충로 115,서울흑석초,3 ,20 ,13 ,23 ,흑석 명수대현대,구축,1988 ,중단지,660 ,계단식,3 ,1 ,30 ,164000 ,259000 ,65000 ,58%,,,0.25 ,194000 
1466,성동2,성동, 성동구 독서당로 170,서울옥수초,5 ,28 ,30 ,25 ,힐스테이트서울숲리버,신축,2018 ,중단지,606 ,계단식,3 ,2 ,33 ,202000 ,259000 ,100000 ,28%,,,0.39 ,159000 
1138,마포3,마포, 마포구 서강로 69,서울서강초,8 ,38 ,18 ,20 ,신촌숲아이파크,신축,2019 ,대단지,1015 ,계단식,3 ,2 ,33 ,217000 ,260000 ,115000 ,20%,,,0.44 ,145000 
2079,용산1,용산, 용산구 이촌로 81길 8,서울신용산초,3 ,30 ,18 ,20 ,이촌 한가람,구축,1998 ,대단지,2036 ,복도식,3 ,1 ,25 ,190000 ,260000 ,73000 ,37%,,,0.28 ,187000 
2094,용산2,용산, 용산구 백범로 90길 12,서울청파초,6 ,35 ,18 ,12 ,용산e편한세상,준신축,2011 ,중단지,867 ,계단식,3 ,2 ,33 ,210000 ,260000 ,92000 ,24%,,,0.35 ,168000 
2273,종로1,종로, 종로구 경교장길 35,독립문초등학교,6 ,45 ,30 ,10 ,경희궁자이3,신축,2017 ,중단지,589 ,계단식,3 ,2 ,31 ,181000 ,260000 ,105000 ,44%,,,0.40 ,155000 
2276,종로1,종로, 종로구 송월길 99,독립문초등학교,5 ,45 ,30 ,10 ,경희궁자이2,신축,2017 ,대단지,1148 ,계단식,3 ,2 ,31 ,190500 ,260000 ,120000 ,36%,,,0.46 ,140000 
1196,마포1,마포, 마포구 마포대로 195,서울아현초,6 ,40 ,20 ,12 ,마포래미안푸르지오,준신축,2014 ,대단지,3885 ,계단식,3 ,2 ,33 ,194500 ,263000 ,100000 ,35%,,,0.38 ,163000 
1585,성동1,성동, 성동구 매봉길 50,서울동호초,3 ,20 ,28 ,22 ,e편한세상옥수파크힐스,신축,2016 ,대단지,1976 ,계단식,3 ,2 ,33 ,209000 ,264500 ,106500 ,27%,,,0.40 ,158000 
1552,성동1,성동, 성동구 매봉길 15,서울옥정초,5 ,22 ,28 ,25 ,래미안옥수리버젠,준신축,2012 ,대단지,1511 ,계단식,3 ,2 ,33 ,210000 ,265000 ,100000 ,26%,,,0.38 ,165000 
2072,용산1,용산, 용산구 이촌로 87길 15,서울신용산초,4 ,30 ,18 ,20 ,이촌코오롱,구축,1999 ,중단지,834 ,계단식,3 ,2 ,33 ,227000 ,265000 ,100000 ,17%,,,0.38 ,165000 
969,동작1,동작, 동작구 현충로 52,서울흑석초,3 ,18 ,11 ,21 ,흑석 아크로리버하임,신축,2019 ,대단지,1073 ,계단식,3 ,2 ,24 ,181000 ,268000 ,83000 ,48%,,,0.31 ,185000 
1812,송파1,송파, 송파구 올림픽로 435,서울잠현/잠실초,5 ,25 ,35 ,38 ,신천 파크리오,준신축,2008 ,대단지,6864 ,계단식,3 ,2 ,26 ,200000 ,270000 ,90000 ,35%,,,0.33 ,180000 
126,강남2,강남, 강남구 삼성로64길 5 (대치동 974),서울대현초,5 ,15 ,35 ,45 ,대치현대,구축,1999 ,중단지,630 ,복도식,2 ,1 ,26 ,175000 ,275000 ,74500 ,57%,,,0.27 ,200500 
1386,서초4,서초, 서초구 서초대로 314,서울서초초,6 ,8 ,35 ,28 ,서초삼성래미안,준신축,2001 ,소단지,299 ,계단식,3 ,2 ,33 ,210000 ,275000 ,100000 ,31%,,,0.36 ,175000 
1734,송파2,송파, 송파구 송파대로 345,서울해누리/가락초,5~10,25 ,45 ,48 ,헬리오시티,신축,2018 ,대단지,9510 ,계단식,3 ,2 ,25 ,209000 ,278000 ,99000 ,33%,,,0.36 ,179000 
10,강남1,강남, 강남구 영동대로138길 12 (청담동 134-38),서울봉은초,4 ,22 ,30 ,42 ,청담자이,준신축,2011 ,중단지,708 ,복도식,2 ,1 ,21 ,210000 ,280000 ,90000 ,33%,,,0.32 ,190000 
15,강남4,강남, 강남구 광평로 196 (일원동 719),서울일원초,3 ,28 ,52 ,50 ,일원동 푸른마을,구축,1994 ,중단지,930 ,계단식,3 ,2 ,31 ,209000 ,280000 ,100000 ,34%,,,0.36 ,180000 
118,강남4,강남, 강남구 언주로 123 (도곡동 453),서울포이초,9 ,20 ,45 ,52 ,도곡경남,준신축,2005 ,소단지,348 ,계단식,3 ,2 ,33 ,225000 ,280000 ,105000 ,24%,,,0.38 ,175000 
651,광진1,광진,광진구 아차산로 537,서울양진초,4 ,32 ,48 ,38 ,광장힐스테이트,준신축,2012 ,소단지,453 ,계단식,3 ,2 ,33 ,218000 ,280000 ,150000 ,28%,,,0.54 ,130000 
970,동작1,동작, 동작구 현충로 52,서울흑석초,3 ,18 ,11 ,21 ,흑석 아크로리버하임,신축,2019 ,대단지,1073 ,계단식,3 ,2 ,29 ,205000 ,280000 ,104000 ,37%,,,0.37 ,176000 
1180,마포1,마포, 마포구 대흥로24길 24,서울한서초,3 ,38 ,15 ,20 ,마포프레스티지자이,신축,2021 ,대단지,1694 ,계단식,3 ,2 ,33 ,199000 ,280000 ,120000 ,41%,,,0.43 ,160000 
1555,성동2,성동, 성동구 행당동 128-1 일대,서울행당초,5 ,30 ,25 ,18 ,라체르보푸르지오써밋,신축,2025 ,중단지,958 ,계단식,3 ,2 ,33 ,0 ,280000 ,119500 ,#DIV/0!,,,0.43 ,160500 
1583,성동1,성동, 성동구 강변북로 440,서울경수초,10 ,22 ,35 ,30 ,강변건영,준신축,2002 ,중단지,580 ,계단식,3 ,2 ,28 ,199500 ,280000 ,75000 ,40%,,,0.27 ,205000 
2275,종로1,종로, 종로구 경교장길 35,독립문초등학교,6 ,45 ,30 ,10 ,경희궁자이3,신축,2017 ,중단지,589 ,계단식,3 ,2 ,33 ,230000 ,280000 ,110000 ,22%,,,0.39 ,170000 
2278,종로1,종로, 종로구 송월길 99,독립문초등학교,5 ,45 ,30 ,10 ,경희궁자이2,신축,2017 ,대단지,1148 ,계단식,3 ,2 ,33 ,221800 ,280000 ,130000 ,26%,,,0.46 ,150000 
1543,성동2,성동, 성동구 고산자로 102,서울행당초,10 ,30 ,28 ,22 ,서울숲리버뷰자이,신축,2018 ,대단지,1034 ,계단식,3 ,2 ,33 ,210000 ,284500 ,101500 ,35%,,,0.36 ,183000 
644,광진2,광진,광진구 능동로 1,서울경수초,7 ,18 ,32 ,32 ,롯데캐슬리버파크시그니처,신축,2023 ,중단지,878 ,계단식,3 ,2 ,33 ,0 ,285000 ,120000 ,#DIV/0!,,,0.42 ,165000 
2078,용산1,용산, 용산구 이촌로 81길 8,서울신용산초,3 ,30 ,18 ,20 ,이촌 한가람,구축,1998 ,대단지,2036 ,계단식,3 ,2 ,33 ,240000 ,289000 ,105000 ,20%,,,0.36 ,184000 
63,강남2,강남, 강남구 학동로81길 11 (삼성동 57-1),서울삼릉초,9 ,14 ,32 ,42 ,삼성청담공원,구축,1999 ,소단지,391 ,계단식,3 ,2 ,33 ,0 ,290000 ,90000 ,#DIV/0!,,,0.31 ,200000 
1403,서초3,서초, 서초구 서초중앙로20길 42,서울서초초,8 ,15 ,32 ,25 ,서초교대e편한세상,준신축,2010 ,소단지,435 ,계단식,3 ,2 ,24 ,195000 ,290000 ,110000 ,49%,,,0.38 ,180000 
1406,서초3,서초, 서초구 방배로 222,서울방배초,5 ,22 ,28 ,35 ,방배현대홈타운2차,준신축,2001 ,소단지,384 ,계단식,3 ,2 ,33 ,212000 ,290000 ,105000 ,37%,,,0.36 ,185000 
1416,서초4,서초, 서초구 방배천로 91,서울방배초,7 ,18 ,30 ,35 ,방배롯데캐슬아르떼,준신축,2013 ,중단지,744 ,계단식,3 ,2 ,25 ,205000 ,290000 ,105000 ,41%,,,0.36 ,185000 
1584,성동1,성동, 성동구 강변북로 440,서울경수초,10 ,22 ,35 ,30 ,강변건영,준신축,2002 ,중단지,580 ,계단식,3 ,2 ,33 ,219000 ,290000 ,94500 ,32%,,,0.33 ,195500 
1731,송파1,송파, 송파구 송파대로 345,서울해누리/가락초,5~10,25 ,45 ,48 ,헬리오시티,신축,2018 ,대단지,9510 ,계단식,3 ,2 ,33 ,238000 ,290000 ,115000 ,22%,,,0.40 ,175000 
1810,송파1,송파, 송파구 올림픽로 435,서울잠현/잠실초,5 ,25 ,35 ,38 ,신천 파크리오,준신축,2008 ,대단지,6864 ,계단식,3 ,2 ,33 ,250000 ,290000 ,100000 ,16%,,,0.34 ,190000 
1182,마포1,마포, 마포구 마포대로14길 16 (공덕동),서울공덕초,6 ,38 ,18 ,15 ,마포자이힐스테이트라첼스,신축,2027 ,대단지,1101 ,계단식,3 ,2 ,33 ,0 ,290800 ,,#DIV/0!,,,0.00 ,290800 
